epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
1,0.02599503361317186,0.022599495061468786,0.01791275518752086,0.12567624650849887,8.611931007184316e-06,0.0006664066115341384,0.05748159709455072,0.001,0.06203427109681641,27.02536368370056,19.143678628412175,78365.5018803343
2,0.022867006206873552,0.020281507315613876,0.020096291910765545,0.06764780694013175,1.0190019702628659e-05,0.0006129630552776204,0.039841273249404514,0.001,0.031819896318269834,27.007631540298462,21.345131663878615,87377.2687149235
3,0.021788851672246413,0.02007467565467445,0.020724402489197765,0.05844492676662155,7.880068787201212e-06,0.0006009399471483107,0.03646096536549535,0.001,0.02768102563072019,26.136520862579346,22.416879477038815,91764.52207451871
4,0.02143846206549852,0.02038379756324902,0.020739518303104155,0.053300946328126216,5.541494201512206e-06,0.0005950999078040862,0.03482376278773063,0.001,0.022740062340476944,25.80624532699585,23.061153551079272,94401.8891769882
5,0.021257241053700995,0.019823733830779063,0.02066109768554934,0.04999333177264666,4.124790108077157e-06,0.0005917879787632235,0.03381516527374979,0.001,0.02137125609014069,25.959814310073853,23.444706151108164,95971.97975349383
6,0.021162860572589506,0.01901383927409969,0.02048289857839057,0.04735957859141147,3.062281944095366e-06,0.0005900466486460249,0.03306206611350138,0.001,0.02002462139210315,26.5506591796875,23.619377295401858,96687.00523464583
7,0.021030665786674053,0.019917198365963087,0.020306629631554055,0.04514628759602462,2.325252193610598e-06,0.0005891083410628243,0.03237638104500585,0.001,0.018697805179888668,26.302730321884155,23.775719230094786,97326.99798380134
8,0.020916743823927057,0.01879830272277681,0.02001316722859543,0.04324551952854256,1.7603361836888654e-06,0.0005872295631961383,0.03178702269600068,0.001,0.01777758880124136,25.6505286693573,23.969349308415058,98119.63180563237
9,0.02042124844070501,0.01868706762154655,0.019311068550986382,0.041179201571396526,1.4747100039775059e-06,0.0005857474619681244,0.03077477105075135,0.001,0.017373109963419703,25.659867763519287,24.118116260405593,98728.61660956412
10,0.019311094659443466,0.017666654252424474,0.01883166938151684,0.038431058226416084,1.408682516380102e-06,0.0005842911774446856,0.028977429202043593,0.001,0.01659596194527426,26.600255250930786,24.15382355895404,98874.78610223577
11,0.018662743498942605,0.016724253595783944,0.018894349639104004,0.036187697339094486,1.2981663785383694e-06,0.0005837476185945783,0.02776817241221354,0.001,0.016512805452438904,26.698477745056152,24.174865942179423,98960.92424559304
12,0.018086674940298125,0.015688159207745297,0.018371072689219854,0.03391008654415059,1.2294290277196229e-06,0.000582085410097294,0.026622528060248275,0.001,0.016154868995336576,26.438989639282227,24.212015615466843,99112.9985823146
13,0.017551717602653553,0.01551135538554773,0.018196949852413376,0.03230527215323017,1.170465147876825e-06,0.0005817428718505291,0.02568632697466094,0.001,0.01594706154514127,26.52199935913086,24.23800984342335,99219.40684875278
14,0.01725960252920817,0.015074918796194763,0.018163622108408096,0.031036474413461298,1.2269206927266045e-06,0.0005811756596210601,0.025076961390604873,0.001,0.015429997121046748,26.397275686264038,24.268132250232036,99342.71436094498
15,0.016991952651300313,0.01553489132670731,0.018230166940441345,0.030069277678942023,1.1518283293916342e-06,0.0005798784784181329,0.02456737510171057,0.001,0.015182293715823922,56.697370767593384,22.593707243422042,92488.37896609698
16,0.016784229625782077,0.01551036910358362,0.01840383116087299,0.02906232378359861,1.0638049576126877e-06,0.0005787282333490753,0.024107789775512395,0.001,0.014589400468479865,26.497470140457153,22.70977974603874,92963.52745042408
17,0.016719133311745488,0.014915666826887101,0.018581086615431893,0.02830169652160143,1.1515251236747948e-06,0.0005765902420378753,0.023852331618861997,0.001,0.014791745596788138,26.132100820541382,22.83036300660127,93457.14020517275
18,0.016580603239726436,0.014883015441094957,0.01872063512153969,0.027505970625721056,1.1325836483308997e-06,0.0005758861898468876,0.02351479777350622,0.001,0.014450514207714083,67.02650046348572,21.239150232124338,86943.4378738916
19,0.016423234744625953,0.014503817255722314,0.018783821955757455,0.02687884620933628,1.1133821968427796e-06,0.0005759884430305529,0.023200656479482766,0.001,0.014017687066303897,116.035813331604,18.527317337396443,75842.42535551378
20,0.016303609445279726,0.014386094311570249,0.018867762762184707,0.026313781526876738,1.0707934605969015e-06,0.0005758256238829516,0.02293974446873327,0.001,0.014145179004608396,65.11270260810852,17.77086260778538,72745.84314815342
21,0.016215521717969715,0.014714446611611582,0.019020631020900115,0.025703608112672537,1.0750816501195282e-06,0.0005758246645278532,0.02269911372075565,0.001,0.01373591019052075,116.01684165000916,16.111282952470784,65952.27754606356
22,0.01615466064619232,0.014949311172907672,0.01912308616872214,0.025197975803166628,1.0317591699232528e-06,0.0005754539763599212,0.02251180317053696,0.001,0.013463354199564804,26.5582115650177,16.367000505287994,66999.06925025467
23,0.01609845490743366,0.014141698663191097,0.019220617705487584,0.024722163871136363,1.0629362655550685e-06,0.0005760468429017332,0.02233670685313448,0.001,0.013216042396915288,26.195056676864624,16.61435768745057,68011.63731655137
24,0.01602117239749002,0.014743169792359921,0.019253662487411973,0.02430169892274529,1.097463188105804e-06,0.0005755309921480784,0.022154259973709962,0.001,0.013370257109529311,26.33378005027771,16.844738967191557,68954.7136021374
25,0.015934801736183786,0.014375032811630063,0.0193216079086111,0.023884983644735045,9.916256291517045e-07,0.0005750265599162735,0.021963649465922087,0.001,0.013594236553423792,26.267682552337646,17.064085751640697,69852.61986783375
26,0.015861505042601583,0.014200573798450754,0.019467758326191294,0.0234286331377375,9.88522498682011e-07,0.0005748346795226545,0.021776245647238093,0.001,0.012697301515766585,26.40837550163269,17.26921667581867,70692.33268058843
27,0.015831783276759773,0.014033420261268208,0.019581551440745776,0.02311452866697604,1.007656745403499e-06,0.0005745636314429354,0.021667972572322617,0.001,0.012900963074247714,25.66877317428589,17.476421474066896,71540.53499365774
28,0.0157927182371631,0.014177200952317656,0.019644151001802983,0.022800435426365014,9.015572777270142e-07,0.0005740701910851101,0.021550324268590635,0.001,0.012751275901339856,26.758914709091187,17.653987886070276,72267.41139511214
29,0.015760688652552986,0.013786795878464856,0.01976552328517649,0.02249040015533201,9.75207997289663e-07,0.0005738965886112222,0.021440775871046838,0.001,0.01266338306399165,37.24238467216492,17.6488734556831,72246.47516969976
30,0.015706154032170405,0.013847932719239375,0.01984870036709711,0.022165616831393696,9.66204947096099e-07,0.0005736715314578425,0.021305022013659324,0.001,0.012733484837626523,25.954524040222168,17.825103277104308,72967.88012121295
31,0.01567781477183835,0.014316178324473341,0.01995150824620223,0.02187794493797001,9.624565566391775e-07,0.0005735043693223876,0.021204747688918755,0.001,0.012601845962012564,25.34860610961914,18.00338757107795,73697.69505461682
32,0.01565466083991884,0.013697188177214163,0.01997672009676055,0.0216593097501143,1.1211501384210968e-06,0.0005736593503442142,0.02112696632749568,0.001,0.012674013801930369,25.877498865127563,18.16542930032272,74361.0203493525
33,0.01561015275552686,0.01380719182013375,0.02006838383564463,0.021305364359490164,5.804466133317204e-07,0.000579013633902436,0.02099445325345098,0.001,0.012075955137479022,26.010948657989502,18.31771394470407,74984.40456784051
34,0.015624025720885835,0.014089371089073943,0.02014949306719965,0.021212351345599977,6.420966185579901e-07,0.0005782208959122069,0.020984999856538906,0.001,0.01281259161065921,25.501142740249634,18.47176292156355,75615.0111767648
35,0.015565016771169619,0.014039277860031622,0.02018345261072637,0.02092075835844856,6.653136807176313e-07,0.00057804739601593,0.020853077631751423,0.001,0.01229726739850558,25.770684957504272,18.61530759424581,76202.61790283318
36,0.015587957900166054,0.013983619921818012,0.020281327622685513,0.02072458636541308,7.106474581203997e-07,0.000578036444851603,0.0208269792007503,0.001,0.012527243578463701,25.923942804336548,18.750645075062575,76756.62806750924
37,0.015541658438227933,0.013806503709042219,0.020346428830450847,0.020490776187528863,6.773121631106823e-07,0.0005778791158827181,0.020722208127914733,0.001,0.01211649825028001,25.618724584579468,18.885001705370698,77306.62297544429
38,0.01551065237855573,0.013929027825503088,0.02038536517897998,0.020383500488349266,6.907453156696316e-07,0.000577962198748219,0.020664392795049436,0.001,0.012381764493048465,59.816468715667725,18.527817259456338,75844.47217454106
39,0.015491121294308293,0.013850879162640833,0.02043901640419031,0.020144068561722895,6.501944037842715e-07,0.0005777359814590208,0.020584977052325294,0.001,0.012333220653693003,25.86813449859619,18.654526456910904,76363.16210798304
40,0.015416501764139515,0.013490742231469328,0.020440514945065134,0.01998254358254236,7.201167376867273e-07,0.0005776705355147768,0.020469976725000352,0.001,0.012024104325929257,26.129022121429443,18.772989579083376,76848.09632650382
41,0.015365480449610601,0.013275944502887929,0.020442459063798737,0.019845516360907648,6.745842995423867e-07,0.0005776141197034986,0.020384688410237817,0.001,0.012314016168702828,26.66300106048584,18.87933689676166,77283.43396873742
42,0.01530782401453178,0.013689720310361647,0.02052469037907438,0.019682102779532137,6.73685161360618e-07,0.0005773915764604313,0.020286156235576995,0.001,0.012125600310059641,25.909698486328125,18.991805824540187,77743.83074174951
43,0.015308938631959305,0.01423008286780337,0.020589258718915694,0.019498151489904872,7.073810532996116e-07,0.0005772225687314579,0.020241269499414002,0.001,0.012077506506627003,25.969613552093506,19.099982196280216,78186.65568731834
44,0.015256858429374413,0.013699212338684536,0.020636799950952543,0.0192832994714745,6.749923603013937e-07,0.0005770016211103591,0.020135450958590106,0.001,0.011539716472809254,25.884777069091797,19.205488043274915,78618.5487548254
45,0.01526327239795148,0.013745129358295987,0.02070652102148789,0.019196938646191652,6.654287795301844e-07,0.0005768314619945716,0.020120256748576804,0.001,0.011900118050776834,25.42998194694519,19.313179641419218,79059.38914556468
