epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
11,0.045619793921891895,0.026754993581917227,0.01700196268345498,0.09437994546959737,5.468084424539227e-06,4.669154654536711e-06,5.229912467061946e-06,0.06921683999569256,0.001,0.015586857919644084,28.95895481109619,22.05278764184804,90274.10005038341
12,0.04542891424652075,0.027022169766629616,0.01718529294947722,0.09298957462645381,5.950779281798906e-06,5.296460933878215e-06,6.262749530293551e-06,0.06867868517706183,0.001,0.015332179588260003,30.09644079208374,22.019819612425223,90139.14373712355
13,0.04526518811500328,0.026704293607575137,0.017349957302784078,0.09177923384208254,5.3456347561057084e-06,4.505625671255002e-06,5.343214550164122e-06,0.0682120503444767,0.001,0.015169927134732801,238.10340356826782,14.283310965102597,58469.39036131192
14,0.044905411268075915,0.027309066797720223,0.017439122163216397,0.09069704132988775,4.876145508212784e-06,4.603934314324364e-06,5.03761575747415e-06,0.0675816271316816,0.001,0.014945928108781302,30.954273462295532,14.61860671594149,59841.938929941745
15,0.04458904741160526,0.02639788902569108,0.017568748044364292,0.08979979401991411,5.784419346738813e-06,4.886056844073884e-06,5.928778161462295e-06,0.06704124871983516,0.001,0.014759089056391018,30.000293970108032,14.944755245284155,61177.0428820691
16,0.04439450900978837,0.02704765288749846,0.01773494485754268,0.08877396966370703,4.83724507039704e-06,3.865348476904762e-06,4.777306436011311e-06,0.06658982714635704,0.001,0.01449855903386384,29.589943647384644,15.25056333910178,62428.88256757619
17,0.04432492206684468,0.02632247863291967,0.0178749628330758,0.08788958831798811,4.815136597253485e-06,4.0958292386444915e-06,5.044775585029798e-06,0.06629921919804231,0.001,0.01427104243968665,29.146041870117188,15.541516376283322,63619.91208900823
18,0.04415821189209362,0.026400702324037146,0.0179534061880428,0.08718778295842416,4.851128657323368e-06,3.6875574363264806e-06,4.801578067412701e-06,0.06595697181592251,0.001,0.01422862663716535,30.089757204055786,15.788649931092532,64631.56473651444
19,0.043976280981092,0.02654364698271199,0.018077985834947394,0.08636342768380247,4.469217274379598e-06,3.716656422799786e-06,4.565032847572993e-06,0.06556886949598184,0.001,0.014051293895688434,29.430673599243164,16.031066175005908,65623.9067499183
20,0.043887955999356104,0.026988965436452773,0.018205429578737064,0.08566324901909916,4.711477025191792e-06,3.669065387610741e-06,4.67860483700286e-06,0.06530554202933958,0.001,0.013842764836193228,29.250041007995605,16.259354617768054,66558.41600042285
21,0.043785293369434,0.02642049215643144,0.018325280489548585,0.08508813850855901,4.50930724730788e-06,3.1518455010152913e-06,4.418569545456707e-06,0.06505897782575767,0.001,0.013665207785959898,29.36039710044861,16.469391326687436,67418.2109771974
22,0.04374326718114088,0.02648884832586457,0.018414255640143814,0.08439994762234528,4.6012692771518244e-06,4.038925595140415e-06,4.981018653178541e-06,0.06484511430994505,0.001,0.01356273258470593,28.8319091796875,16.675337911427206,68261.26272677809
23,0.04366243198125457,0.02685237169356608,0.01852483153228928,0.08391636682022935,3.821722354923288e-06,2.513566935918967e-06,3.536937126515068e-06,0.0646428646026663,0.001,0.013479300033289688,29.06317114830017,16.863538881182652,69031.67213623524
24,0.043610001028589675,0.02614386550082666,0.01859986580382644,0.08336932026992547,4.0339961287129995e-06,2.6237538692415675e-06,3.9414133063119545e-06,0.0644537851537321,0.001,0.013279053719680002,29.106083869934082,17.039031198243446,69750.05790667637
25,0.04354875078253402,0.026573912853874813,0.018705641599429165,0.08278543491807817,4.528628945163738e-06,3.387350093529721e-06,4.371943710560904e-06,0.06424677549869953,0.001,0.013158192219601178,29.78394603729248,17.190724085974697,70371.01971167189
26,0.04351616264578024,0.026372625651519474,0.0187858199483595,0.08230089109413828,4.0483374327973e-06,2.8439651785299634e-06,3.853836514151555e-06,0.06409284541687876,0.001,0.013025832311050293,29.931275844573975,17.33125546923298,70946.29150619016
27,0.04346544902337475,0.02665894153732352,0.018834698028245403,0.08188877174733607,3.6792395093766712e-06,2.500198600495998e-06,3.4854796704138904e-06,0.06393895699995383,0.001,0.012965464547413624,29.3743155002594,17.473096280841187,71526.92329776844
28,0.0434634385950452,0.026763075712795664,0.018894938454946126,0.08143377029822647,3.867116890748208e-06,2.9857501293938404e-06,3.891335405461997e-06,0.06382334472338491,0.001,0.01289486563678808,29.511682510375977,17.60456766808229,72065.10746061183
29,0.04337226441758542,0.026643176358647463,0.01896230069680448,0.08110638399339892,3.5760976070175826e-06,2.2828095079310436e-06,3.2206953884643593e-06,0.06365009044572434,0.001,0.012717271857877816,29.737607717514038,17.72500796328936,72558.13542232302
30,0.043311614388931385,0.026469620512571276,0.019014263785575615,0.08054832164540979,3.60806988359026e-06,1.974175667908324e-06,3.157038603208958e-06,0.06344988443255963,0.001,0.012662858727953735,29.41865062713623,17.844106928159608,73045.67255174628
31,0.04324684800020208,0.026671955384677502,0.019067332762767748,0.08025212519647885,4.058987398930548e-06,2.939037466306502e-06,4.021038373042913e-06,0.06331138330948292,0.001,0.012560832781282946,28.86534881591797,17.96581139437034,73543.87538800544
32,0.04318518224143726,0.026876098044761796,0.019107991989496295,0.07982662011600711,3.5388863631971527e-06,2.102859174839735e-06,3.162848177685526e-06,0.06314303401462838,0.001,0.012395042508977688,29.00767469406128,18.07919683657134,74008.02387075385
33,0.0431096008321716,0.02701756149166968,0.0191430081156271,0.07957938322626008,3.164803411784216e-06,1.7163318244649106e-06,2.7482365524023396e-06,0.06300548439957074,0.001,0.012373833144312165,29.200764417648315,18.18405353997058,74437.25963046601
34,0.04305351982064591,0.026470449980257486,0.019218446915409318,0.07912649195984098,3.557571766720177e-06,2.195720335356799e-06,3.1842530918129898e-06,0.06283635499043473,0.001,0.012289597665708215,28.959271907806396,18.287502249066232,74860.7316999084
