epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
1,0.016519788566953932,0.012619399613269218,0.01658336833502206,0.039426156839618656,0.0052234746533248895,0.34071813062107636,0.06097048830429872,0.001,0.07260089426478543,25.194427490234375,21.274219018018577,87086.96529353916
2,0.012706852692287942,0.012049375170069496,0.017540469180015516,0.018494428965360202,0.002857421615169572,0.3102647427218092,0.048642676367325874,0.001,0.03560996539119425,23.561118602752686,24.04455468694343,98427.47667615775
3,0.012529970492390585,0.01147196460060957,0.018308774810970013,0.015739084504247627,0.0016860848141297057,0.3078158359311841,0.04741493369298388,0.001,0.02969987281495305,25.53877067565918,24.512693141439,100343.82706543422
4,0.012205980850977858,0.01089742537815033,0.019114055905056878,0.014019886665960397,0.0011602387944967742,0.3070891362392098,0.04653589002083862,0.001,0.025524428729939222,25.66931176185608,24.721246096301243,101197.55311567643
5,0.011876419469417056,0.011361829255048821,0.019816619232639762,0.012697579054893252,0.0008933023657461206,0.3068228804169257,0.04582243251140755,0.001,0.02392370878158857,24.227593183517456,25.125000406088645,102850.34049592393
6,0.011722278506980717,0.010732434019900677,0.020544533712069497,0.01164665492822879,0.0006545857681522854,0.30658131325903115,0.04535753214175626,0.001,0.022355615228494528,24.109418630599976,25.425573018830086,104080.74900889247
7,0.011542297259795884,0.010617172107009626,0.020845910914219414,0.010815175298738516,0.0006182875431644834,0.3066737466703163,0.0449752945058286,0.001,0.021686078324925407,24.206873416900635,25.626446003427496,104903.03233514272
8,0.011473709370289568,0.01049163523016543,0.02113348066498257,0.0100881028749003,0.0005215266388024995,0.3065130665349814,0.044699194406393035,0.001,0.020385898998224298,24.130278825759888,25.78915091219532,105569.07301421763
9,0.011413008798816545,0.010407151881514526,0.02135904019047146,0.009480860953482061,0.0005166952067859717,0.30646260841492495,0.044481154399358146,0.001,0.019437554460933055,23.833173513412476,25.951858316131272,106235.12287248088
10,0.011385249343923539,0.010986860534857685,0.021420863074210525,0.009006602767472116,0.0005162174187315287,0.3065256304079038,0.044341084818455105,0.001,0.01895588920794519,23.98135495185852,26.066544348660948,106704.59602768635
11,0.011357917557499068,0.010654015103127898,0.02166448272136183,0.008599170550783993,0.000501098949189885,0.30645915006567365,0.04420373509668142,0.001,0.018758015072921668,24.168477058410645,26.146776045714972,107033.0288619643
12,0.011317915590251424,0.01039437278423731,0.021864300459463356,0.00822558720307596,0.0005155544686482925,0.3064872493590314,0.04407459277378838,0.001,0.018048611106750972,23.993163585662842,26.22942018997334,107371.336277319
13,0.011255559971430367,0.01046762380340114,0.02187431931632794,0.007957189241024249,0.0005469703353174385,0.30647893510530333,0.04394744782574851,0.001,0.018101727015744508,24.275103092193604,26.274315517762794,107555.11673071558
14,0.010509204505114285,0.009402601491296438,0.021983719819391068,0.008037945575600752,0.0006095623794176752,0.3064964712123198,0.04322929425818822,0.001,0.018027000194929678,23.871611833572388,26.34585036622732,107847.94870273974
15,0.010202153604420507,0.009297541558469942,0.022841098541222467,0.0078028724100326465,0.0005712018724260609,0.30647090936730975,0.04285708283090225,0.001,0.017452660713779048,24.24115514755249,26.379521593816925,107985.78389818997
16,0.009986583354877182,0.009045448233714191,0.02322818381723268,0.007610269625059849,0.0005772409385157338,0.30647153923847925,0.04259402877884164,0.001,0.017675393559552867,24.09372305870056,26.419261658483624,108148.4618379006
17,0.0099192947803488,0.009013599080101745,0.023633939928255198,0.0073631047763993126,0.0005843123965921664,0.30647270573428803,0.042465772787536646,0.001,0.017181871058933575,23.983789443969727,26.46087728870036,108318.81741161794
18,0.009901288586834365,0.009040488429912707,0.023895096899427336,0.007190519487456721,0.0005839145568715825,0.30646172915499637,0.04240348282988534,0.001,0.01692439498311263,23.92784857749939,26.50141685358483,108484.76776193816
19,0.009836650944880548,0.008921216934828497,0.023885786084835332,0.007054709453004316,0.0006070085673966514,0.3064703364953673,0.04230806281440802,0.001,0.01686628040589072,24.27668309211731,26.519889517768753,108560.38676229892
20,0.009811486670336017,0.008641980105738451,0.023910415913064056,0.006913554873974548,0.0006017502458631118,0.3064667508006096,0.04224672549347692,0.001,0.01662153464690582,24.071166276931763,26.545804443860355,108666.47034141178
21,0.009765384970175707,0.008610095658407705,0.024094035283325273,0.006787386377901982,0.000598512811513412,0.3064701331356552,0.042169096159368064,0.001,0.016509843541686338,24.39262342453003,26.552594988878685,108694.26842753739
22,0.009746888932412021,0.008973682929602702,0.02417139468166086,0.006629070914864677,0.000600936902405557,0.30646786605653586,0.042111036957022334,0.001,0.01649490221220703,24.457242250442505,26.5561954204971,108709.00685696208
23,0.00969607594988646,0.009134030202403665,0.024004877764914483,0.006536036372710408,0.0006317989728406381,0.30648322750819973,0.0420415876911681,0.001,0.01660651789029683,24.236212968826294,26.571033500003896,108769.74753658871
24,0.009626396794580609,0.008767306742190225,0.023948948176154877,0.006487471915701507,0.0005981389561613044,0.3064886479198567,0.04195694346110779,0.001,0.016648967361843292,24.410540342330933,26.57677980850612,108793.26985868167
25,0.00958082553404926,0.008841432772985682,0.023997405009698467,0.006343802897133893,0.0006182114829372135,0.3065561185950882,0.04188420926613528,0.001,0.01629845967424885,24.170396327972412,26.592479101848674,108857.53559817256
26,0.009576405479966955,0.008834430101759187,0.023995967456168193,0.006295042064617977,0.0006106555616508804,0.3065215987753283,0.04186339142981937,0.001,0.016149704147450216,24.102970361709595,26.609805570180278,108928.46270452852
27,0.009546998401166745,0.008538180735053085,0.024124661203405243,0.00618275754836508,0.0005957293113928568,0.3064436161993471,0.04179662233933201,0.001,0.01614191764937085,24.108795404434204,26.62563511995617,108993.26172268942
28,0.00955700353816426,0.009133482601766179,0.024122482971316833,0.0061317780490770385,0.0006437459993165449,0.30645282306005617,0.04179960495637079,0.001,0.016408241938148264,24.232033729553223,26.63443426343343,109029.28152342541
29,0.009524520549443236,0.008814905787159393,0.024224551083188665,0.006053107520679664,0.0006565685327553356,0.306354116579872,0.041738865940875884,0.001,0.016231342700190065,24.230613231658936,26.643774239969826,109067.51505899803
30,0.009552997936911743,0.008736902495800721,0.024192127867664663,0.005966055699755534,0.0005972702090986976,0.30624317437227516,0.04172855631998801,0.001,0.01593540201643539,24.158915042877197,26.655100757563904,109113.8807746566
