epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
1,0.024950619129909694,0.0114081912083415,0.01720362538157568,0.027142784926766084,9.732626998957382e-06,0.0006651686646609905,0.03180380549076721,0.001,0.07483644925480697,27.242266178131104,17.59115326553712,72010.17028787192
2,0.011707635590680903,0.00959106332554323,0.014522617184299907,0.005757405903287507,1.24537238656435e-05,0.000603980734013021,0.013208630512290646,0.001,0.030073168993201907,24.808971166610718,21.067616929580762,86241.23967061928
3,0.010767383253818916,0.009939337808002786,0.014288175134045398,0.004194581579057032,1.0503145496138127e-05,0.0005893021161515162,0.01187600917474794,0.001,0.02384352719302695,25.02024221420288,22.49169755924304,92070.79456176377
4,0.010467936740502531,0.009162413115363295,0.014252074348506021,0.0034327893092959798,8.110008608222683e-06,0.0005813408842091763,0.011385079157108267,0.001,0.020856443996844026,25.316097259521484,23.227302196843368,95082.02604384151
5,0.010249901054415601,0.00972112131918349,0.014268980457224637,0.002942843052367194,6.1841458855715974e-06,0.0005733649133193232,0.011043566723427888,0.001,0.018493392196215368,25.003440856933594,23.73943962451998,97178.48503410381
6,0.01015203834677035,0.009225497306210965,0.014241423199318943,0.0026065630545808243,4.710757822204238e-06,0.0005707122762066147,0.010861221413818439,0.001,0.016541837690329533,25.18141198158264,24.07298753250281,98543.87951470473
7,0.010044118808011062,0.009007280510736675,0.014202135895018928,0.0023569098546632502,3.504981208205465e-06,0.0005686306561581916,0.010690559835413513,0.001,0.015565355616890214,24.78136944770813,24.368975346601758,99755.5195673706
8,0.009993075965932267,0.009457810906829631,0.014123245488075208,0.0021752995009279804,2.769910818459793e-06,0.0005675489660545304,0.01059393272885156,0.001,0.0145952720195055,24.999128580093384,24.567376729264666,100567.68444456233
9,0.009909252159046067,0.00881720563714824,0.014111059793539665,0.0020009126166735942,1.9682818601597285e-06,0.0005663949925705299,0.010466316640657534,0.001,0.013323025492968415,25.538646936416626,24.67071075987228,100990.68762632278
10,0.00985069898602787,0.008489649424829134,0.01409789305637402,0.0018560830851876823,1.3811523279280753e-06,0.0005658773596089996,0.010371445608518484,0.001,0.012411089308354203,25.549622058868408,24.749862901023775,101314.7007488469
11,0.009844473765968727,0.009195734735396578,0.01408169025618103,0.0017438416001086974,1.1454295963962307e-06,0.0005656024495581096,0.010337108953911352,0.001,0.011654702415175598,25.358879804611206,24.83134129033181,101648.23652411261
12,0.009762425469863086,0.008703061106910066,0.014066780904490797,0.0016421779773792286,1.0318714069704482e-06,0.0005653233735527889,0.010229605488703868,0.001,0.011086755270064105,25.568781852722168,24.88569511942863,101870.73693717268
13,0.009729572818928792,0.008679532309676089,0.014101682862186908,0.001539121039298883,7.339148963214841e-07,0.0005650715180208472,0.01017093362204523,0.001,0.010419566623518027,24.904869556427002,24.980660606235222,102259.48152472958
14,0.009707738622520234,0.008593869849857761,0.01405619391657275,0.0014650837923228695,7.450925020091388e-07,0.0005649100050638699,0.010130575080357538,0.001,0.009766482969494594,25.279872179031372,25.036854379537754,102489.51299231307
15,0.009688269789759184,0.008433466663629544,0.014045832220156408,0.0013874057673940584,5.412603911409432e-07,0.000564654255600109,0.010091640783206825,0.001,0.009617213406200104,25.377782583236694,25.07946135160466,102663.9279386857
16,0.009654464634375338,0.00800929958477798,0.014062740017254294,0.0013270077140797559,5.363372776848463e-07,0.0005645605964383304,0.01004272625626688,0.001,0.008993498842443335,25.114251613616943,25.13099199220133,102874.87028145551
17,0.00963760895563141,0.008780778306195648,0.014067417976269326,0.00126647879708804,4.023922103499793e-07,0.0005644243673001491,0.01001071133085447,0.001,0.008639899412444307,25.3860764503479,25.160169000052356,102994.30825191247
18,0.009618848805070107,0.008229564313163481,0.014102403413035845,0.0012044154663400245,4.2674516715994335e-07,0.0005641481607896704,0.009976410162250796,0.001,0.008224014225673,25.582786560058594,25.178035244115748,103067.44461053419
19,0.009609689461810091,0.00861966562252946,0.014113233037624347,0.0011639852180149967,3.6731636805659127e-07,0.0005638758013413453,0.00995711007808478,0.001,0.00807093418534685,25.37284255027771,25.20480522927858,103177.02893535112
20,0.00955627365552026,0.00859716443753824,0.01411848564552246,0.001116544517750589,3.6947938028263644e-07,0.0005636533570155912,0.009891812068597496,0.001,0.007683181550290915,25.08353328704834,25.24307744963033,103333.698172897
21,0.009566013529851028,0.008264932071608378,0.014101606456597159,0.0010780457240647915,3.760494516898011e-07,0.000563600811567386,0.009891922646969134,0.001,0.007489169340729256,25.134632349014282,25.275421517269518,103466.10014078447
22,0.00953750531731939,0.008085663305459225,0.014103181961569592,0.0010325345808877239,2.1346386565389583e-07,0.0005635162749387712,0.009852011936421762,0.001,0.007178288228821261,25.182342767715454,25.302765505735174,103578.03370279768
23,0.009528154958656596,0.007945817020699018,0.014129296652229926,0.0009922862661419654,2.2986554055693854e-07,0.0005633456046311642,0.00983258407220926,0.001,0.0070291596094854865,25.248549699783325,25.32495305203219,103668.859783993
24,0.009496415365327355,0.00860240804485795,0.014138336210551621,0.0009659897229645653,1.6403164767307373e-07,0.0005632761950308937,0.009794256818736352,0.001,0.00685941292675772,25.43109631538391,25.33629543619659,103715.2905479728
25,0.00949950635353206,0.008642495189588971,0.014112175966504435,0.0009396267832368269,2.0451175942103824e-07,0.0005632693811635447,0.009790760438633564,0.001,0.006746600326679167,25.64706063270569,25.339707892463032,103729.25923411782
26,0.009514305826299396,0.00827269575831185,0.014126855022976734,0.0009131704128034516,1.6317725976704635e-07,0.0005632215692837396,0.009798936904154608,0.001,0.0065834840064714064,25.239065408706665,25.35832449827251,103805.46749837643
