epoch,train_sinkhorn,val_sinkhorn,loss,lr,wall_time,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,grad_norm,it_per_sec,samples_per_sec
1,0.03481736006446121,0.028819684637710452,0.18972606438646009,0.0005,9.423635005950928,0.011520675206479947,0.5949791091040146,0.00552035403180067,0.0012294615908479702,0.054889454837303515,0.18972606438646009,0.03555090802390713,12.829348192714404,52315.412723399946
2,0.04442024240193288,0.027095761615782976,0.0761478589249973,0.0005,6.926119804382324,0.010585845525045533,0.11888768142166216,0.0005466388584180035,0.0005967942208882945,0.01891352859718248,0.0761478589249973,0.027446928795827323,14.715762432967502,60007.82483498185
3,0.04172193517615973,0.026540763094089925,0.059977165980708076,0.0005,6.979848384857178,0.011080871374646493,0.06902565243692438,0.00020949833440471225,0.0005561985620990211,0.009222480056668855,0.059977165980708076,0.027261472792049084,15.42405522223251,62896.10722214154
4,0.0407004210759293,0.025534006068482995,0.05412277854658957,0.0005,7.331891298294067,0.011410118504004045,0.051697230566877965,9.023067534805953e-05,0.00052163653529811,0.004368631078761594,0.05412277854658957,0.02621333296449224,15.63233035121781,63745.40991584872
5,0.039972269214874456,0.024441050132736564,0.05087385625280028,0.0005,7.3538572788238525,0.011629501942637538,0.042565149339762604,4.236086121734332e-05,0.0004814143676487806,0.0020792218009856615,0.05087385625280028,0.02625443960332181,15.743673646976799,64199.44512075138
6,0.03888105043818143,0.02395937405526638,0.048167503188544424,0.0005,7.575580835342407,0.01178186217492277,0.03653659197417172,2.2343387022111295e-05,0.00043651749344334807,0.0010641866877351787,0.048167503188544424,0.02617846240004725,15.741767951460925,64191.67461990023
7,0.03835440423986143,0.024302598787471652,0.046569108267307126,0.0005,7.580439805984497,0.011908105666910813,0.03244651790923816,1.2624694654958087e-05,0.0003892755894036579,0.0006288452173029034,0.046569108267307126,0.025908778475458957,15.740652863922021,64187.12847167777
8,0.03778855086973876,0.02305060240905732,0.0452282136874894,0.0005,7.572071313858032,0.012007505425121173,0.029444023504976397,7.447757164578238e-06,0.00034411062466265435,0.00043501103323815036,0.0452282136874894,0.02537061920589652,15.770098967037352,64307.203304422634
9,0.03729912478569125,0.023325993330217898,0.044110699970035944,0.0005,6.8233678340911865,0.012099705382504246,0.026986450264769153,4.6434999701376015e-06,0.00030491404521109706,0.00034006863634279075,0.044110699970035944,0.024983780227663104,15.944214064706916,65017.20820024314
10,0.03685467813379508,0.022518266225233674,0.04313536782703412,0.0005,6.892044544219971,0.012180970088878938,0.024897838734890803,3.2480855296409932e-06,0.00027216380810334294,0.0002868882015305148,0.04313536782703412,0.024648272855715317,16.091960017551312,65619.68650193128
11,0.03640454268652545,0.022589763742871583,0.042271829173739006,0.0005,7.469659090042114,0.012259060947978791,0.023269399384821744,2.5663761830814606e-06,0.0002446740598481318,0.00025212597404991485,0.042271829173739006,0.02418978081261816,16.078187435304493,65563.52491101225
12,0.03603652852379586,0.022681767703033984,0.04152903648894886,0.0005,7.267357349395752,0.012341010861468217,0.021790163283628865,2.4245040594529905e-06,0.00022117665166435533,0.00022607028673399116,0.04152903648894886,0.02356561699743606,16.124290016130672,65751.52217639502
13,0.03577376015422758,0.022138911648653448,0.04094024361293696,0.0005,6.895854473114014,0.012407096249074483,0.020502975102791116,2.09147975597299e-06,0.00020077184212109275,0.00020453350823892142,0.04094024361293696,0.023376597568762203,16.225450503863375,66164.03364993664
14,0.035412111004029426,0.0217688768170774,0.04029149923645418,0.0005,49.508251428604126,0.012473604257010724,0.019369312554351554,1.9961572962145976e-06,0.0001827220309550743,0.00018588275011736623,0.04029149923645418,0.022848832536457985,11.557777048116087,47130.22637175933
15,0.03510274664183294,0.021612630458548665,0.039775887318016845,0.0005,7.280029296875,0.012537180261363176,0.01855737480434997,1.9626587911171396e-06,0.0001666152075054278,0.00016939188466765263,0.039775887318016845,0.02271303340546356,11.788577244707861,48071.38175193615
16,0.03484994213073707,0.021507450845092535,0.039342150876904146,0.0005,52.02466559410095,0.012594713775579594,0.01784541958188715,1.957548150596628e-06,0.00015213842465723135,0.00015444253414507555,0.039342150876904146,0.022505992515520615,9.392573441197854,38300.97352443674
17,0.03462170938814967,0.021379951504059136,0.03887288885671352,0.0005,7.39516806602478,0.012640780938619917,0.016892028025790186,1.6946273586083316e-06,0.00013904099283866924,0.00014098900096579494,0.03887288885671352,0.02242288165841221,9.6285807908749,39263.36278226324
18,0.03438839808968473,0.02093000803142786,0.03850049732797644,0.0005,52.89420795440674,0.012706140302552665,0.01634542443904995,1.6061730805684285e-06,0.00012711717737290222,0.0001287079348386658,0.03850049732797644,0.022325934472778614,8.168318048200067,33308.713093275306
19,0.03411814434961839,0.02120152208954096,0.03805749632395132,0.0005,8.036043167114258,0.01275836925738114,0.01566330170305061,1.4632659904913273e-06,0.00011625797888273681,0.00011754424082960025,0.03805749632395132,0.021602447429471764,8.366393932213564,34116.42568417466
20,0.03397863878568342,0.020767523092217743,0.037815382962653604,0.0005,36.19838047027588,0.012817509364613816,0.015260900901861427,1.4048087221393765e-06,0.00010634264401217907,0.00010744206231397246,0.037815382962653604,0.02185023432859212,7.781641350887969,31731.925457164816
21,0.03378498563465993,0.020521508995443583,0.03748005229731781,0.0005,7.376563549041748,0.012867141191747563,0.01470156754405538,1.3591851550076217e-06,9.727211564938991e-05,9.811646563591712e-05,0.03748005229731781,0.021927970992632148,7.978836295024913,32536.04574506856
