epoch,train_sinkhorn,val_sinkhorn,loss,lr,wall_time,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,grad_norm,it_per_sec,samples_per_sec
1,0.0442028840135303,0.02971078596282296,0.2589527822789548,0.0005,29.279476404190063,0.012610893492284088,0.6293874317151638,0.22141349377207734,0.1733503866872173,0.1792665229070406,0.2589527822789548,0.1892346755424343,22.264037164806176,91138.85164910271
2,0.05922326040482777,0.03361199609935284,0.14956084724281418,0.0005,28.846402406692505,0.01438039737222202,0.3202299554746575,0.019307712192984265,0.04156153169432027,0.04193173580591573,0.14956084724281418,0.048650975856198674,22.403531024676337,91709.87907626768
3,0.06329995877697972,0.03175907779666709,0.11952038830397237,0.0005,28.670652866363525,0.015314527070206916,0.21344076316415167,0.003813747557821438,0.012378812184774437,0.012409827616951355,0.11952038830397237,0.05846011549508645,22.514858098829272,92165.60429912804
4,0.0600341610736185,0.031209148852745207,0.10883683331387169,0.0005,28.25965642929077,0.01567816535336611,0.19147716419188524,0.000799809888925152,0.004265401296694677,0.004268600737198936,0.10883683331387169,0.04568590323777835,22.65150720409797,92724.9848751167
5,0.05689810500965894,0.029884966362903758,0.10237815637125999,0.0005,27.961260318756104,0.015629474753571067,0.18039541305299917,0.00038959219871384184,0.0017110986331194936,0.0017112901516792942,0.10237815637125999,0.041627230671194435,22.78171123815529,93257.98117169707
6,0.05429734925573772,0.02930652088962677,0.09761631745380334,0.0005,28.666802883148193,0.015369610493842717,0.172435807418421,0.0004757087718627731,0.0008121047208608454,0.0008123499418800251,0.09761631745380334,0.044453166453796294,22.775410053524123,93232.18744947671
7,0.052224381221172636,0.02831019265804349,0.09390307353953924,0.0005,28.24572467803955,0.015237129019127667,0.16615973705528703,0.00048269445518141706,0.0004522927960061662,0.000452593294260852,0.09390307353953924,0.04452754097185069,22.80939116613058,93371.2905815864
8,0.05098550422174251,0.028786440152765776,0.09145960358406686,0.0005,27.867841243743896,0.015292711403118046,0.161429492151079,0.0005066863920708706,0.0003300985847057009,0.000330478268769424,0.09145960358406686,0.04300611533590255,22.871986031182107,93627.52564450166
9,0.05026241314763123,0.028442862829784067,0.08973466398247239,0.0005,28.56392216682434,0.015335852403102293,0.15755859940695616,0.00041682163391892934,0.00020444487276711313,0.000204743324335096,0.08973466398247239,0.041983015958128346,22.866849328117453,93606.4983148585
10,0.049633133636524704,0.028224377325031816,0.08827170798426863,0.0005,28.632795810699463,0.015394004127524931,0.1542692245698414,0.0004027056480269376,0.00015483409935177126,0.00015514230545688037,0.08827170798426863,0.04114726080667753,22.85722179733837,93567.08788877094
11,0.04886667910346224,0.027989593152774543,0.08676570654831371,0.0005,27.839598894119263,0.015451341858876446,0.1513180063317524,0.0004297480800288531,0.00013257955546064825,0.00013293098364428166,0.08676570654831371,0.04121334026596206,22.900145700844053,93742.79875818477
12,0.048238404917936385,0.027930924010167762,0.08553926176573329,0.0005,28.6435809135437,0.015559425126144125,0.1489262180231466,0.0004411689131335888,0.00012573463897802152,0.00012611986799101327,0.08553926176573329,0.040507635953007666,22.88172556620206,93667.39546571173
13,0.04788950051358141,0.027851739194153284,0.0845455670375034,0.0005,136.09046840667725,0.0156698657394004,0.14637730348329603,0.00041241297581639467,0.00010230124229163522,0.00010269231287192231,0.0845455670375034,0.03985447711682667,17.727577111431188,72568.65212128138
14,0.04758317916556919,0.027967451753594528,0.08374116498198755,0.0005,123.40168261528015,0.015778856779065875,0.14440347105721754,0.0003956586754673012,8.755248092901264e-05,8.796936474328767e-05,0.08374116498198755,0.03917585136768825,15.172347523601918,62108.70230820164
15,0.047128275802438974,0.028053303181034762,0.08276186562033794,0.0005,178.3206045627594,0.01590645774781841,0.1422997372099227,0.0004150906016921947,8.552257180323916e-05,8.594198068727074e-05,0.08276186562033794,0.03912861883480308,12.539399491397887,51330.60861166902
16,0.046703487057581636,0.027753769647239183,0.08189560732449881,0.0005,124.38442420959473,0.016030424074526945,0.14054119774351823,0.00040740033609780446,8.02260675897234e-05,8.058190668874708e-05,0.08189560732449881,0.03833533418679073,11.535659146849497,47221.7513376456
17,0.04636310711731574,0.027723404488003835,0.08113997804000227,0.0005,156.50145864486694,0.016140398512268724,0.13889313697175015,0.00039941390604119996,6.806271822305869e-05,6.839017322555861e-05,0.08113997804000227,0.03783263246660218,10.447336033675787,42766.65058650521
18,0.04619754381203578,0.027914678291758387,0.08059711576362116,0.0005,32.55327033996582,0.01624547741290159,0.13738337527114922,0.0003981282307385707,6.940680170507439e-05,6.974630553715118e-05,0.08059711576362116,0.03741008408104807,10.731472257043622,43929.77538698885
19,0.046056979175862725,0.02791941145480406,0.0800798431594541,0.0005,31.326186895370483,0.016362580219340835,0.13589508470399247,0.0003738955481018424,5.835504617590773e-05,5.867748165482968e-05,0.0800798431594541,0.03647671489364988,11.012219897914585,45079.02868692877
20,0.04594696361708678,0.02792712746233475,0.07966132822513014,0.0005,30.85499668121338,0.016481656298338452,0.1346501468743649,0.00040447420745579515,5.672630107986771e-05,5.707838598563246e-05,0.07966132822513014,0.03701571132873465,11.282352603722735,46184.829395667155
21,0.04579280204842427,0.028159685001322408,0.079234488823151,0.0005,31.30375599861145,0.0165798181776483,0.1335830364856252,0.0003598940982477971,4.953707464642739e-05,4.9845360310004016e-05,0.079234488823151,0.035526088961725766,11.53407549032809,47215.26857692754
