epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
1,0.019975384375926084,0.009940897284938795,0.014687919459288563,0.019648246913491263,0.004693802732344363,0.3591789813495121,0.06127472451248455,0.001,0.08709282158485449,25.880815029144287,20.842018342791068,85317.72791271172
2,0.01103659884781331,0.009968797596762093,0.013888670522948168,0.006243386233733978,0.004844424718679529,0.33019724456262,0.04610161233437676,0.001,0.034699162896836826,24.302611827850342,23.44657025305246,95979.5981141036
3,0.01076526934869496,0.009053851171146805,0.014245304731834977,0.004958688441101187,0.0021955808894237377,0.32205338396726213,0.044429837944638846,0.001,0.02811904220150475,24.239375591278076,24.494298456851414,100268.52819171676
4,0.010577079741444234,0.009717921987630246,0.014429116623041912,0.0042480291474462015,0.0012465661166284371,0.3208158261662612,0.04384532625659475,0.001,0.024641236965973045,24.18424344062805,25.05761491902383,102574.49398949604
5,0.010500355417971596,0.008825414848127744,0.01454450592878589,0.0037897633973571925,0.0008970557989576186,0.3202304315804704,0.04356054500525369,0.001,0.022605646261659684,24.223468542099,25.408452178041493,104010.66325946605
6,0.010381517261895208,0.008738702333464129,0.014650404031896975,0.003440030386951392,0.0007363158644018466,0.31994309459178727,0.04330946590425197,0.001,0.02112445887892387,24.306243181228638,25.62954133545626,104915.70312473255
7,0.010281506483014558,0.00919952779644873,0.014828415716101238,0.0031344531478211743,0.0006335224279833163,0.31979989722096847,0.04310846173486503,0.001,0.019871534926793968,24.57739496231079,25.74871053631643,105403.52665839758
8,0.01024417111512982,0.008832041651192234,0.014923808030624148,0.002925973283084098,0.0005606745289696846,0.3197301782073419,0.043004749709532004,0.001,0.018907230921615302,24.302785634994507,25.878847114825973,105936.24790030842
9,0.010262014942837914,0.008508574507176512,0.015004929240815845,0.002725535673032189,0.0005129757109619506,0.31967439379063123,0.04296213581125528,0.001,0.018402171169801907,24.369685173034668,25.97328699025133,106322.84201840367
10,0.010179637037103345,0.008006007473052638,0.015138952502912265,0.0025561626675964385,0.00045497020949542444,0.3196064545515856,0.04282482018011055,0.001,0.017318025085663685,24.174997329711914,26.06589257542871,106701.92847262206
11,0.010118314472135683,0.00859968703830751,0.015222806459224206,0.002410983397522541,0.0004833364189701352,0.3196481085993761,0.04273420482335094,0.001,0.017188710879043112,24.219483852386475,26.138781197550664,107000.30167731301
12,0.01007160517827042,0.009363191997314372,0.01533736469526918,0.0022870745610565723,0.0004019409772887129,0.31957571272469737,0.042641139188733176,0.001,0.01657976125412695,24.415031671524048,26.18502587041084,107189.6068645303
13,0.010098627029969557,0.008562513479463211,0.015431226104029392,0.002177603347826909,0.0004172399379398697,0.3195859326358222,0.042643345124302484,0.001,0.016016357829737152,24.35779857635498,26.228929189783937,107369.3266689951
14,0.010032065995494647,0.009302196104261206,0.0155727748710525,0.00209305206462998,0.0004001619765705335,0.3195793641034079,0.04255328161964999,0.001,0.015742483755939302,24.505701303482056,26.255501109436608,107478.10024514403
15,0.010034643479285796,0.008525826724064423,0.01567386907233965,0.002008182732631207,0.00043280390771520123,0.31960227372456185,0.042540196925671306,0.001,0.015510767672576604,24.41997218132019,26.284628839542172,107597.33550174457
16,0.009951943227381337,0.008275002184346682,0.015785438484266584,0.001943227199179069,0.00039050606435787595,0.3194917781404191,0.042425978447653806,0.001,0.014860531758014228,24.87329363822937,26.280120596662435,107578.88151354576
17,0.00995416402605368,0.00893165191590059,0.015932916894989328,0.0018660534457860664,0.0003979541728254465,0.3195010281047938,0.04241057561526212,0.001,0.014668018698543768,24.880656480789185,26.275687080022735,107560.73187754274
18,0.00993439180067986,0.008888557905376685,0.01600464801389747,0.0018319527301123148,0.00040512155902416993,0.3195060520815703,0.04238349734726739,0.001,0.014667746570944055,24.349467039108276,26.303020304212914,107672.62324408276
19,0.009931868276461685,0.008622763093515503,0.016081860151850372,0.001761343454773555,0.0004226311049788356,0.31952421915677426,0.04236688916633038,0.001,0.014293261690842319,24.501472234725952,26.319027362315015,107738.1483052209
20,0.009956306083687793,0.00904281671363406,0.016105006884589244,0.0017260850599661263,0.00036572909537571386,0.31948885870126126,0.04237328612834302,0.001,0.013957050941781672,24.470855951309204,26.335076854475638,107803.8476465852
