epoch,train_emd,val_emd,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,lr,grad_norm,epoch_seconds,it_per_sec,samples_per_sec
1,0.05683630071965418,0.03603408881798086,0.013590364097114978,0.1846232064261447,0.0005006407640930354,8.3326534970724e-05,0.0005133813128716072,0.10310183718738389,0.0005,0.06979758426072892,1126.2464356422424,37.0281363111614,2369.8007078609503
