epoch,train_sinkhorn,val_sinkhorn,loss,lr,wall_time,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,grad_norm,it_per_sec,samples_per_sec
1,0.04033047970661447,0.03638331452384591,0.4257821213330858,0.0005,8.1428382396698,0.011755039307388885,0.8036366937574276,1.1925317463734426,0.310359473809723,0.34253346168797866,0.4257821213330858,1.0305546328794857,14.848865286993062,60550.569260939395
2,0.05220858186237083,0.04234538436867297,0.20056237193855864,0.0005,7.408627986907959,0.01112675597537155,0.42830594364276603,0.03313207697154077,0.1884845838812757,0.19115638080214667,0.20056237193855864,0.0386003391309218,15.485863179615276,63148.13989021964
3,0.053187758838834844,0.04268651152960956,0.18391811306442113,0.0005,7.8955769538879395,0.011690199336668185,0.39587815216750155,0.03628307704097968,0.1395813539501064,0.14174373084602276,0.18391811306442113,0.03528282338799524,15.431780997061,62927.61069465617
4,0.05280403026248798,0.04278827039524913,0.17493499848098795,0.0005,7.032341480255127,0.01168052959910109,0.38892962469542325,0.034216204088581496,0.10659320609382361,0.10817621026403648,0.17493499848098795,0.03349483213271977,15.840108998857952,64592.686707483284
5,0.0541001739334469,0.04422695538960397,0.16563665843607223,0.0005,7.224024057388306,0.011424326437933386,0.369555692042201,0.029255060386682345,0.08060169663311036,0.08161885790095842,0.16563665843607223,0.027131914738411745,16.013963298681894,65301.63036508408
6,0.05723013245492927,0.04669473273679614,0.14964829668525823,0.0005,6.950321197509766,0.011761364249958972,0.3033925523935271,0.03357994113086669,0.06556108323010532,0.06655923695849979,0.14964829668525823,0.035359597634062295,16.230722476949428,66185.53033648012
7,0.05894486110441941,0.046549079939723015,0.13768464255585403,0.0005,7.405417442321777,0.012175784446299076,0.25813252731295655,0.030790556422319294,0.05520568572538943,0.05607025408424622,0.13768464255585403,0.032244491814212364,16.246113405175162,66248.29080173427
8,0.05952101163873988,0.046658658888190985,0.1296934880547164,0.0005,7.2846574783325195,0.012329109852040603,0.2344466497090237,0.026122372520487172,0.044424157343373814,0.04506161002334484,0.1296934880547164,0.033952184175410544,16.29069401921465,66430.08249867673
9,0.061285831095758546,0.04855078016407788,0.1197866591601825,0.0005,6.995626926422119,0.012862258182823166,0.19445963696507382,0.024797959638035987,0.03676177524338084,0.037299453350138075,0.1197866591601825,0.04568196968598799,16.39660328901801,66861.95856451304
10,0.06688756150893929,0.05088500026613474,0.10937004788540121,0.0005,6.874539852142334,0.013030416693938665,0.13633835882194772,0.020251962240816147,0.03167389999798014,0.03205310447095347,0.10937004788540121,0.05809235030954534,16.50956130031044,67322.57838325732
11,0.06778626981352971,0.051312159514054656,0.1031011582413796,0.0005,7.490871906280518,0.013328134975095919,0.11516911665762751,0.015054592978178469,0.02495879983175392,0.025212699824497718,0.1031011582413796,0.05536474108942284,16.47646648931469,67187.62452843851
