epoch,train_sinkhorn,val_sinkhorn,loss,lr,wall_time,diag_bce,leak_loss,ortho_loss,recon_loss,consistency_loss,total_loss,grad_norm,it_per_sec,samples_per_sec
1,0.04459702306387066,0.023789226736237363,0.08996244161731276,0.0005,30.85871148109436,0.011398047200215557,0.17461963233886504,0.0010183929391461754,0.0006941367457910053,0.015392575002321116,0.08996244161731276,0.02498793939379918,21.124324192212992,86473.36166428968
2,0.04056428266586336,0.022474424209354853,0.05538174788336499,0.0005,28.5429847240448,0.012132033177200088,0.058941374498596585,9.01083000339644e-06,0.00032678979095532214,0.0004854153075660407,0.05538174788336499,0.01981953626921389,21.909162250041852,89686.15585702618
3,0.03905895504917652,0.02181078266443276,0.052248859204392935,0.0005,28.497659921646118,0.012599999152203918,0.0526273323314413,2.129781551522203e-06,0.00016279970590782957,0.00016578123610155326,0.052248859204392935,0.019172147177788285,22.193109713561743,90848.51257296914
4,0.038529252239211574,0.0219326071986338,0.050729060712431266,0.0005,28.517334938049316,0.012996099576456872,0.04873074402609851,1.7869153347952205e-06,8.390917994305698e-05,8.552857167283008e-05,0.050729060712431266,0.018507589890330207,22.337110285980778,91437.98145480944
5,0.03811444234148673,0.021165625691959043,0.04961787773250485,0.0005,28.569517374038696,0.013318389925557228,0.04597861707164832,1.500409723663196e-06,4.275641067523475e-05,4.3554410661445384e-05,0.04961787773250485,0.018177827298812614,22.43225288065679,91827.45781934756
6,0.03785128745770345,0.021281959375412,0.04882538735537869,0.0005,28.335532665252686,0.01360848305198404,0.043878445693183166,1.6893974341612606e-06,2.1367783287177263e-05,2.182756307311863e-05,0.04882538735537869,0.017858378330611286,22.511129423270013,92150.34231235916
7,0.03768431547274984,0.02111369798459658,0.04821147192207929,0.0005,28.25182032585144,0.013871619712127133,0.04209928848192187,1.8958875886197317e-06,1.0541394175857161e-05,1.0906006725286002e-05,0.04821147192207929,0.017521098857471273,22.590402784408607,92474.85148761593
8,0.03751384532021964,0.02126875565182872,0.04771480194841695,0.0005,28.431678533554077,0.014102256072662267,0.04079877993126223,1.9737556008842142e-06,5.150824490081984e-06,5.491873726628474e-06,0.04771480194841695,0.017297059487540022,22.621104757788498,92600.53145092128
9,0.037398737512437476,0.021469152941391234,0.04730480741008798,0.0005,28.321977376937866,0.014307263362981333,0.03962110470340478,2.0809621723572036e-06,2.7562210396931704e-06,3.100034781112807e-06,0.04730480741008798,0.01718523857423727,22.664828724143703,92779.51761916465
10,0.037298523112445886,0.021174086280530545,0.04691912078846121,0.0005,28.652162313461304,0.014506413014262823,0.0384798530729179,2.3549687150641103e-06,1.7986292051106712e-06,2.1904799383052587e-06,0.04691912078846121,0.016830610354185288,22.67386276643461,92816.49958682073
11,0.03706421048317585,0.0210797409186276,0.0464687294082426,0.0005,28.508665323257446,0.014644370699998426,0.037615599607808824,2.3324761690952056e-06,1.8082562087085167e-06,2.04949876763852e-06,0.0464687294082426,0.016855065725126697,22.691564508939294,92888.96256690178
12,0.03680587861618381,0.02080587349922919,0.04599903587535103,0.0005,28.481685400009155,0.014815293798120292,0.03677065024278098,2.06333235057753e-06,1.2827939268150837e-06,1.6008584422903602e-06,0.04599903587535103,0.01649213081334312,22.7013297907595,92928.93733104701
13,0.036711534290957304,0.020965788513422012,0.04570237081529958,0.0005,28.771680116653442,0.014987765177170192,0.03596100805932942,2.3670982588411287e-06,1.6103481331121957e-06,1.8676487072187987e-06,0.04570237081529958,0.016347859281920857,22.691341623552308,92888.05012682258
14,0.036634966548235136,0.020835664736606727,0.04544460144344513,0.0005,28.39334797859192,0.015160088100259197,0.03523626596169786,2.260729193421741e-06,1.6110928504252343e-06,1.8122258114109602e-06,0.04544460144344513,0.01609196120793103,22.710531234154153,92966.60368775806
